participant_id,fsm_type,task,test_order,trial_type,max_beta
91,easy,prediction,PEC,visible,-0.28999999999999937
91,easy,prediction,PEC,hidden,0.07500000000000107
91,easy,prediction,PEC,hidden_an,0.6950000000000016
92,easy,control,PCE,visible,1.0000000000000018
92,easy,control,PCE,hidden,0.5400000000000014
92,easy,control,PCE,hidden_an,1.0000000000000018
92,easy,explanation,PCE,visible,0.07000000000000095
92,easy,explanation,PCE,hidden,-0.0999999999999992
92,easy,explanation,PCE,hidden_an,0.11000000000000099
92,easy,prediction,PCE,visible,1.0000000000000018
92,easy,prediction,PCE,hidden,0.015000000000001013
92,easy,prediction,PCE,hidden_an,0.4800000000000013
93,easy,control,PEC,visible,1.0000000000000018
93,easy,control,PEC,hidden,-0.2199999999999993
93,easy,control,PEC,hidden_an,-0.04499999999999915
93,easy,explanation,PEC,visible,1.0000000000000018
93,easy,explanation,PEC,hidden,0.17500000000000115
93,easy,explanation,PEC,hidden_an,0.3550000000000013
93,easy,prediction,PEC,visible,0.08500000000000085
93,easy,prediction,PEC,hidden,-0.049999999999999156
93,easy,prediction,PEC,hidden_an,-0.5899999999999996
94,easy,control,PCE,visible,0.08000000000000096
94,easy,control,PCE,hidden,-0.03999999999999915
94,easy,control,PCE,hidden_an,-0.03499999999999914
94,easy,explanation,PCE,visible,-0.13999999999999924
94,easy,explanation,PCE,hidden,-0.03499999999999914
94,easy,explanation,PCE,hidden_an,0.0250000000000008
94,easy,prediction,PCE,visible,1.0000000000000018
94,easy,prediction,PCE,hidden,0.20000000000000107
94,easy,prediction,PCE,hidden_an,-0.12999999999999923
95,easy,control,PEC,visible,-0.06499999999999917
95,easy,control,PEC,hidden,-0.18499999999999928
95,easy,control,PEC,hidden_an,-1.0
95,easy,explanation,PEC,visible,-0.4249999999999995
95,easy,explanation,PEC,hidden,0.1250000000000009
95,easy,explanation,PEC,hidden_an,0.22000000000000108
95,easy,prediction,PEC,visible,1.0000000000000018
95,easy,prediction,PEC,hidden,0.15000000000000102
95,easy,prediction,PEC,hidden_an,1.0000000000000018
96,easy,control,PEC,visible,1.0000000000000018
96,easy,control,PEC,hidden,-0.3349999999999994
96,easy,control,PEC,hidden_an,-1.0
96,easy,explanation,PEC,visible,-0.28499999999999936
96,easy,explanation,PEC,hidden,0.28500000000000103
96,easy,explanation,PEC,hidden_an,0.28500000000000103
96,easy,prediction,PEC,visible,1.0000000000000018
96,easy,prediction,PEC,hidden,0.19500000000000117
96,easy,prediction,PEC,hidden_an,1.0000000000000018
98,easy,control,PCE,visible,0.42000000000000126
98,easy,control,PCE,hidden,-1.0
98,easy,control,PCE,hidden_an,-1.0
98,easy,explanation,PCE,visible,0.3450000000000011
98,easy,explanation,PCE,hidden,1.0000000000000018
98,easy,explanation,PCE,hidden_an,1.0000000000000018
98,easy,prediction,PCE,visible,0.28000000000000114
98,easy,prediction,PCE,hidden,0.3350000000000013
98,easy,prediction,PCE,hidden_an,0.18000000000000105
97,easy,control,PCE,visible,-0.0999999999999992
97,easy,control,PCE,hidden,0.28000000000000114
97,easy,control,PCE,hidden_an,0.130000000000001
97,easy,explanation,PCE,visible,1.0000000000000018
97,easy,explanation,PCE,hidden,0.43000000000000127
97,easy,explanation,PCE,hidden_an,0.41500000000000137
97,easy,prediction,PCE,visible,0.1150000000000011
97,easy,prediction,PCE,hidden,-0.3399999999999994
97,easy,prediction,PCE,hidden_an,0.07500000000000107
99,easy,control,CPE,visible,0.17000000000000104
99,easy,control,CPE,hidden,0.8650000000000015
99,easy,control,CPE,hidden_an,1.0000000000000018
99,easy,explanation,CPE,visible,0.31000000000000116
99,easy,explanation,CPE,hidden,-0.049999999999999156
99,easy,explanation,CPE,hidden_an,-0.059999999999999165
99,easy,prediction,CPE,visible,0.28000000000000114
99,easy,prediction,CPE,hidden,0.15500000000000114
99,easy,prediction,CPE,hidden_an,0.17500000000000115
100,easy,control,CPE,visible,0.09500000000000108
100,easy,control,CPE,hidden,1.0000000000000018
100,easy,control,CPE,hidden_an,1.0000000000000018
100,easy,explanation,CPE,visible,0.04500000000000082
100,easy,explanation,CPE,hidden,0.120000000000001
100,easy,explanation,CPE,hidden_an,0.19000000000000106
100,easy,prediction,CPE,visible,-0.07499999999999918
100,easy,prediction,CPE,hidden,0.16500000000000092
100,easy,prediction,CPE,hidden_an,1.0000000000000018
101,easy,control,EPC,visible,0.39500000000000135
101,easy,control,EPC,hidden,0.07500000000000107
101,easy,control,EPC,hidden_an,0.20500000000000096
101,easy,explanation,EPC,visible,0.6100000000000014
101,easy,explanation,EPC,hidden,0.15000000000000102
101,easy,explanation,EPC,hidden_an,0.1150000000000011
101,easy,prediction,EPC,visible,0.2150000000000012
101,easy,prediction,EPC,hidden,-0.059999999999999165
101,easy,prediction,EPC,hidden_an,-0.8299999999999998
102,easy,control,PEC,visible,1.0000000000000018
102,easy,control,PEC,hidden,0.16000000000000103
102,easy,control,PEC,hidden_an,0.2400000000000011
102,easy,explanation,PEC,visible,-0.11999999999999922
102,easy,explanation,PEC,hidden,0.08500000000000085
102,easy,explanation,PEC,hidden_an,-0.014999999999999125
102,easy,prediction,PEC,visible,0.28500000000000103
102,easy,prediction,PEC,hidden,-0.12999999999999923
102,easy,prediction,PEC,hidden_an,-1.0
103,easy,control,PCE,visible,1.0000000000000018
103,easy,control,PCE,hidden,-0.23999999999999932
103,easy,control,PCE,hidden_an,-0.18999999999999928
103,easy,explanation,PCE,visible,-0.08999999999999919
103,easy,explanation,PCE,hidden,0.15500000000000114
103,easy,explanation,PCE,hidden_an,1.0000000000000018
103,easy,prediction,PCE,visible,0.28500000000000103
103,easy,prediction,PCE,hidden,-0.2249999999999993
103,easy,prediction,PCE,hidden_an,0.010000000000000897
104,easy,control,PEC,visible,1.0000000000000018
104,easy,control,PEC,hidden,1.0000000000000018
104,easy,control,PEC,hidden_an,1.0000000000000018
104,easy,explanation,PEC,visible,0.3400000000000012
104,easy,explanation,PEC,hidden,1.0000000000000018
104,easy,explanation,PEC,hidden_an,1.0000000000000018
104,easy,prediction,PEC,visible,1.0000000000000018
104,easy,prediction,PEC,hidden,1.0000000000000018
104,easy,prediction,PEC,hidden_an,1.0000000000000018
105,easy,control,CPE,visible,-0.27999999999999936
105,easy,control,CPE,hidden,0.0250000000000008
105,easy,control,CPE,hidden_an,0.10000000000000098
105,easy,explanation,CPE,visible,0.3600000000000012
105,easy,explanation,CPE,hidden,0.4900000000000013
105,easy,explanation,CPE,hidden_an,1.0000000000000018
105,easy,prediction,CPE,visible,-0.04499999999999915
105,easy,prediction,CPE,hidden,0.3550000000000013
105,easy,prediction,CPE,hidden_an,0.7150000000000016
106,easy,control,PEC,visible,1.0000000000000018
106,easy,control,PEC,hidden,1.0000000000000018
106,easy,control,PEC,hidden_an,1.0000000000000018
106,easy,explanation,PEC,visible,-0.12999999999999923
106,easy,explanation,PEC,hidden,-0.08499999999999919
106,easy,explanation,PEC,hidden_an,-0.049999999999999156
106,easy,prediction,PEC,visible,0.39000000000000123
106,easy,prediction,PEC,hidden,-0.059999999999999165
106,easy,prediction,PEC,hidden_an,0.03500000000000103
107,easy,control,EPC,visible,0.005000000000000782
107,easy,control,EPC,hidden,0.1150000000000011
107,easy,control,EPC,hidden_an,0.4500000000000013
107,easy,explanation,EPC,visible,0.15000000000000102
107,easy,explanation,EPC,hidden,0.06500000000000083
107,easy,explanation,EPC,hidden_an,8.881784197001252e-16
107,easy,prediction,EPC,visible,-0.00999999999999912
107,easy,prediction,EPC,hidden,-0.08499999999999919
107,easy,prediction,EPC,hidden_an,1.0000000000000018
108,easy,control,PCE,visible,0.4400000000000013
108,easy,control,PCE,hidden,1.0000000000000018
108,easy,control,PCE,hidden_an,1.0000000000000018
108,easy,explanation,PCE,visible,0.030000000000000915
108,easy,explanation,PCE,hidden,0.41000000000000125
108,easy,explanation,PCE,hidden_an,0.40000000000000124
108,easy,prediction,PCE,visible,1.0000000000000018
108,easy,prediction,PCE,hidden,1.0000000000000018
108,easy,prediction,PCE,hidden_an,1.0000000000000018
109,easy,control,PCE,visible,0.28000000000000114
109,easy,control,PCE,hidden,0.2150000000000012
109,easy,control,PCE,hidden_an,1.0000000000000018
109,easy,explanation,PCE,visible,0.07000000000000095
109,easy,explanation,PCE,hidden,-1.0
109,easy,explanation,PCE,hidden_an,-1.0
109,easy,prediction,PCE,visible,0.08500000000000085
109,easy,prediction,PCE,hidden,0.130000000000001
109,easy,prediction,PCE,hidden_an,0.04500000000000082
110,easy,control,EPC,visible,0.10500000000000087
110,easy,control,EPC,hidden,-0.4249999999999995
110,easy,control,EPC,hidden_an,-1.0
110,easy,explanation,EPC,visible,-0.4149999999999995
110,easy,explanation,EPC,hidden,-0.07499999999999918
110,easy,explanation,EPC,hidden_an,-0.02999999999999914
110,easy,prediction,EPC,visible,-0.3399999999999994
110,easy,prediction,EPC,hidden,0.40500000000000114
110,easy,prediction,EPC,hidden_an,1.0000000000000018
112,easy,control,EPC,visible,0.28500000000000103
112,easy,control,EPC,hidden,0.41500000000000137
112,easy,control,EPC,hidden_an,1.0000000000000018
112,easy,explanation,EPC,visible,0.07500000000000107
112,easy,explanation,EPC,hidden,0.3600000000000012
112,easy,explanation,EPC,hidden_an,0.28500000000000103
112,easy,prediction,EPC,visible,0.28500000000000103
112,easy,prediction,EPC,hidden,0.41500000000000137
112,easy,prediction,EPC,hidden_an,0.22500000000000098
111,easy,control,PEC,visible,-0.4449999999999995
111,easy,control,PEC,hidden,0.140000000000001
111,easy,control,PEC,hidden_an,0.17000000000000104
111,easy,explanation,PEC,visible,0.3350000000000013
111,easy,explanation,PEC,hidden,-0.36499999999999944
111,easy,explanation,PEC,hidden_an,-0.3549999999999994
111,easy,prediction,PEC,visible,0.3350000000000013
111,easy,prediction,PEC,hidden,-0.27499999999999936
111,easy,prediction,PEC,hidden_an,-0.059999999999999165
114,easy,control,PCE,visible,0.4600000000000013
114,easy,control,PCE,hidden,0.7650000000000015
114,easy,control,PCE,hidden_an,1.0000000000000018
114,easy,explanation,PCE,visible,-0.06499999999999917
114,easy,explanation,PCE,hidden,-0.19499999999999929
114,easy,explanation,PCE,hidden_an,-0.24999999999999933
114,easy,prediction,PCE,visible,1.0000000000000018
114,easy,prediction,PCE,hidden,0.4650000000000012
114,easy,prediction,PCE,hidden_an,1.0000000000000018
113,easy,control,CPE,visible,0.28500000000000103
113,easy,control,CPE,hidden,0.130000000000001
113,easy,control,CPE,hidden_an,1.0000000000000018
113,easy,explanation,CPE,visible,-0.12999999999999923
113,easy,explanation,CPE,hidden,0.120000000000001
113,easy,explanation,CPE,hidden_an,0.28500000000000103
113,easy,prediction,CPE,visible,0.28500000000000103
113,easy,prediction,CPE,hidden,0.42000000000000126
113,easy,prediction,CPE,hidden_an,0.04500000000000082
115,easy,control,EPC,visible,1.0000000000000018
115,easy,control,EPC,hidden,1.0000000000000018
115,easy,control,EPC,hidden_an,1.0000000000000018
115,easy,explanation,EPC,visible,0.20000000000000107
115,easy,explanation,EPC,hidden,0.13500000000000112
115,easy,explanation,EPC,hidden_an,0.42000000000000126
115,easy,prediction,EPC,visible,0.16000000000000103
115,easy,prediction,EPC,hidden,-0.19499999999999929
115,easy,prediction,EPC,hidden_an,-0.6249999999999997
116,easy,control,EPC,visible,0.09500000000000108
116,easy,control,EPC,hidden,-0.4499999999999995
116,easy,control,EPC,hidden_an,-1.0
116,easy,explanation,EPC,visible,0.15000000000000102
116,easy,explanation,EPC,hidden,0.1450000000000009
116,easy,explanation,EPC,hidden_an,0.22500000000000098
116,easy,prediction,EPC,visible,0.3350000000000013
116,easy,prediction,EPC,hidden,-0.03499999999999914
116,easy,prediction,EPC,hidden_an,-0.15499999999999925
117,easy,control,CPE,visible,1.0000000000000018
117,easy,control,CPE,hidden,0.41000000000000125
117,easy,control,CPE,hidden_an,1.0000000000000018
117,easy,explanation,CPE,visible,-0.10999999999999921
117,easy,explanation,CPE,hidden,-0.11499999999999921
117,easy,explanation,CPE,hidden_an,8.881784197001252e-16
117,easy,prediction,CPE,visible,0.1150000000000011
117,easy,prediction,CPE,hidden,-0.1999999999999993
117,easy,prediction,CPE,hidden_an,-1.0
118,easy,control,EPC,visible,1.0000000000000018
118,easy,control,EPC,hidden,0.42000000000000126
118,easy,control,EPC,hidden_an,0.3400000000000012
118,easy,explanation,EPC,visible,0.3500000000000012
118,easy,explanation,EPC,hidden,0.3550000000000013
118,easy,explanation,EPC,hidden_an,0.28000000000000114
118,easy,prediction,EPC,visible,1.0000000000000018
118,easy,prediction,EPC,hidden,0.3800000000000012
118,easy,prediction,EPC,hidden_an,0.130000000000001
119,easy,control,CPE,visible,1.0000000000000018
119,easy,control,CPE,hidden,0.5650000000000013
119,easy,control,CPE,hidden_an,0.18500000000000094
119,easy,explanation,CPE,visible,0.3500000000000012
119,easy,explanation,CPE,hidden,0.13500000000000112
119,easy,explanation,CPE,hidden_an,0.3450000000000011
119,easy,prediction,CPE,visible,1.0000000000000018
119,easy,prediction,CPE,hidden,1.0000000000000018
119,easy,prediction,CPE,hidden_an,-0.049999999999999156
120,easy,control,CPE,visible,0.10000000000000098
120,easy,control,CPE,hidden,-0.1999999999999993
120,easy,control,CPE,hidden_an,-0.2249999999999993
120,easy,explanation,CPE,visible,-0.28999999999999937
120,easy,explanation,CPE,hidden,-0.13499999999999923
120,easy,explanation,CPE,hidden_an,-0.25999999999999934
120,easy,prediction,CPE,visible,-0.26999999999999935
120,easy,prediction,CPE,hidden,-1.0
120,easy,prediction,CPE,hidden_an,-1.0
121,hard,control,PCE,visible,0.37500000000000133
121,hard,control,PCE,hidden,0.09000000000000097
121,hard,control,PCE,hidden_an,0.08000000000000096
121,hard,explanation,PCE,visible,-0.4299999999999995
121,hard,explanation,PCE,hidden,0.3700000000000012
121,hard,explanation,PCE,hidden_an,1.0000000000000018
121,hard,prediction,PCE,visible,0.17000000000000104
121,hard,prediction,PCE,hidden,0.2300000000000011
121,hard,prediction,PCE,hidden_an,0.245000000000001
122,hard,control,EPC,visible,-0.17499999999999927
122,hard,control,EPC,hidden,0.43000000000000127
122,hard,control,EPC,hidden_an,-0.99
122,hard,explanation,EPC,visible,-0.14499999999999924
122,hard,explanation,EPC,hidden,-0.4399999999999995
122,hard,explanation,EPC,hidden_an,-0.049999999999999156
122,hard,prediction,EPC,visible,1.0000000000000018
122,hard,prediction,EPC,hidden,0.06000000000000094
122,hard,prediction,EPC,hidden_an,0.19000000000000106
124,hard,control,CEP,visible,0.37500000000000133
124,hard,control,CEP,hidden,0.030000000000000915
124,hard,control,CEP,hidden_an,0.10000000000000098
124,hard,explanation,CEP,visible,0.4550000000000014
124,hard,explanation,CEP,hidden,0.15000000000000102
124,hard,explanation,CEP,hidden_an,1.0000000000000018
124,hard,prediction,CEP,visible,0.13500000000000112
124,hard,prediction,CEP,hidden,1.0000000000000018
124,hard,prediction,CEP,hidden_an,1.0000000000000018
123,hard,control,CEP,visible,-0.2099999999999993
123,hard,control,CEP,hidden,0.29500000000000126
123,hard,control,CEP,hidden_an,0.140000000000001
123,hard,explanation,CEP,visible,0.37500000000000133
123,hard,explanation,CEP,hidden,-0.7999999999999998
123,hard,explanation,CEP,hidden_an,-0.0999999999999992
123,hard,prediction,CEP,visible,-0.0949999999999992
123,hard,prediction,CEP,hidden,0.41000000000000125
123,hard,prediction,CEP,hidden_an,0.20000000000000107
125,hard,control,ECP,visible,0.3650000000000011
125,hard,control,ECP,hidden,-0.4199999999999995
125,hard,control,ECP,hidden_an,0.07000000000000095
125,hard,explanation,ECP,visible,0.43000000000000127
125,hard,explanation,ECP,hidden,0.4800000000000013
125,hard,explanation,ECP,hidden_an,1.0000000000000018
125,hard,prediction,ECP,visible,-0.06999999999999917
125,hard,prediction,ECP,hidden,0.40500000000000114
125,hard,prediction,ECP,hidden_an,1.0000000000000018
126,hard,control,EPC,visible,0.43000000000000127
126,hard,control,EPC,hidden,0.17000000000000104
126,hard,control,EPC,hidden_an,-0.23999999999999932
126,hard,explanation,EPC,visible,-0.12499999999999922
126,hard,explanation,EPC,hidden,1.0000000000000018
126,hard,explanation,EPC,hidden_an,1.0000000000000018
126,hard,prediction,EPC,visible,-0.02999999999999914
126,hard,prediction,EPC,hidden,0.40000000000000124
126,hard,prediction,EPC,hidden_an,0.8100000000000016
127,hard,control,PCE,visible,1.0000000000000018
127,hard,control,PCE,hidden,1.0000000000000018
127,hard,control,PCE,hidden_an,1.0000000000000018
127,hard,explanation,PCE,visible,-0.3449999999999994
127,hard,explanation,PCE,hidden,-0.004999999999999116
127,hard,explanation,PCE,hidden_an,0.19000000000000106
127,hard,prediction,PCE,visible,0.18500000000000094
127,hard,prediction,PCE,hidden,0.1250000000000009
127,hard,prediction,PCE,hidden_an,0.05500000000000105
128,hard,control,PCE,visible,0.41500000000000137
128,hard,control,PCE,hidden,-0.10999999999999921
128,hard,control,PCE,hidden_an,-0.0999999999999992
128,hard,explanation,PCE,visible,-0.03499999999999914
128,hard,explanation,PCE,hidden,-0.15999999999999925
128,hard,explanation,PCE,hidden_an,0.2400000000000011
128,hard,prediction,PCE,visible,0.40500000000000114
128,hard,prediction,PCE,hidden,-0.14999999999999925
128,hard,prediction,PCE,hidden_an,0.05000000000000093
201,hard,control,CPE,visible,0.39500000000000135
201,hard,control,CPE,hidden,-0.16999999999999926
201,hard,control,CPE,hidden_an,-0.24499999999999933
201,hard,explanation,CPE,visible,0.30000000000000115
201,hard,explanation,CPE,hidden,0.09000000000000097
201,hard,explanation,CPE,hidden_an,0.30500000000000105
201,hard,prediction,CPE,visible,0.11000000000000099
201,hard,prediction,CPE,hidden,0.4400000000000013
201,hard,prediction,CPE,hidden_an,1.0000000000000018
130,hard,control,EPC,visible,0.3800000000000012
130,hard,control,EPC,hidden,0.3200000000000012
130,hard,control,EPC,hidden_an,0.2150000000000012
130,hard,explanation,EPC,visible,0.3850000000000011
130,hard,explanation,EPC,hidden,0.05500000000000105
130,hard,explanation,EPC,hidden_an,8.881784197001252e-16
130,hard,prediction,EPC,visible,0.1250000000000009
130,hard,prediction,EPC,hidden,0.4550000000000014
130,hard,prediction,EPC,hidden_an,0.29000000000000115
129,hard,control,CEP,visible,-0.39999999999999947
129,hard,control,CEP,hidden,0.6700000000000015
129,hard,control,CEP,hidden_an,1.0000000000000018
129,hard,explanation,CEP,visible,0.265000000000001
129,hard,explanation,CEP,hidden,-0.004999999999999116
129,hard,explanation,CEP,hidden_an,-0.059999999999999165
129,hard,prediction,CEP,visible,0.39500000000000135
129,hard,prediction,CEP,hidden,-0.02999999999999914
129,hard,prediction,CEP,hidden_an,0.2550000000000012
131,hard,control,PEC,visible,0.07000000000000095
131,hard,control,PEC,hidden,-1.0
131,hard,control,PEC,hidden_an,-1.0
131,hard,explanation,PEC,visible,0.41000000000000125
131,hard,explanation,PEC,hidden,-0.17999999999999927
131,hard,explanation,PEC,hidden_an,0.05500000000000105
131,hard,prediction,PEC,visible,-0.3349999999999994
131,hard,prediction,PEC,hidden,0.08500000000000085
131,hard,prediction,PEC,hidden_an,0.245000000000001
132,hard,control,PEC,visible,0.40500000000000114
132,hard,control,PEC,hidden,-0.11999999999999922
132,hard,control,PEC,hidden_an,-1.0
132,hard,explanation,PEC,visible,0.4700000000000013
132,hard,explanation,PEC,hidden,-0.46999999999999953
132,hard,explanation,PEC,hidden_an,-0.37499999999999944
132,hard,prediction,PEC,visible,0.120000000000001
132,hard,prediction,PEC,hidden,0.30500000000000105
132,hard,prediction,PEC,hidden_an,1.0000000000000018
133,hard,control,EPC,visible,0.15000000000000102
133,hard,control,EPC,hidden,0.3700000000000012
133,hard,control,EPC,hidden_an,0.19000000000000106
133,hard,explanation,EPC,visible,-0.17999999999999927
133,hard,explanation,EPC,hidden,-0.18499999999999928
133,hard,explanation,EPC,hidden_an,-0.2249999999999993
133,hard,prediction,EPC,visible,1.0000000000000018
133,hard,prediction,EPC,hidden,0.21000000000000107
133,hard,prediction,EPC,hidden_an,8.881784197001252e-16
135,hard,control,PEC,visible,1.0000000000000018
135,hard,control,PEC,hidden,-0.024999999999999134
135,hard,control,PEC,hidden_an,-0.945
135,hard,explanation,PEC,visible,1.0000000000000018
135,hard,explanation,PEC,hidden,-1.0
135,hard,explanation,PEC,hidden_an,-1.0
135,hard,prediction,PEC,visible,0.3600000000000012
135,hard,prediction,PEC,hidden,0.015000000000001013
135,hard,prediction,PEC,hidden_an,0.05000000000000093
134,hard,control,EPC,visible,0.40500000000000114
134,hard,control,EPC,hidden,1.0000000000000018
134,hard,control,EPC,hidden_an,1.0000000000000018
134,hard,explanation,EPC,visible,-0.4499999999999995
134,hard,explanation,EPC,hidden,-0.38499999999999945
134,hard,explanation,EPC,hidden_an,-0.37999999999999945
134,hard,prediction,EPC,visible,0.40500000000000114
134,hard,prediction,EPC,hidden,0.7950000000000017
134,hard,prediction,EPC,hidden_an,1.0000000000000018
136,hard,control,EPC,visible,0.43000000000000127
136,hard,control,EPC,hidden,0.06000000000000094
136,hard,control,EPC,hidden_an,1.0000000000000018
136,hard,explanation,EPC,visible,-0.4399999999999995
136,hard,explanation,EPC,hidden,0.40500000000000114
136,hard,explanation,EPC,hidden_an,1.0000000000000018
136,hard,prediction,EPC,visible,0.40500000000000114
136,hard,prediction,EPC,hidden,-0.2249999999999993
136,hard,prediction,EPC,hidden_an,-0.2099999999999993
137,hard,control,PCE,visible,1.0000000000000018
137,hard,control,PCE,hidden,0.11000000000000099
137,hard,control,PCE,hidden_an,-0.02999999999999914
137,hard,explanation,PCE,visible,0.06500000000000083
137,hard,explanation,PCE,hidden,0.42500000000000115
137,hard,explanation,PCE,hidden_an,0.06500000000000083
137,hard,prediction,PCE,visible,-0.08499999999999919
137,hard,prediction,PCE,hidden,0.30500000000000105
137,hard,prediction,PCE,hidden_an,1.0000000000000018
139,hard,control,EPC,visible,0.10500000000000087
139,hard,control,EPC,hidden,0.13500000000000112
139,hard,control,EPC,hidden_an,1.0000000000000018
139,hard,explanation,EPC,visible,-0.3399999999999994
139,hard,explanation,EPC,hidden,-0.6399999999999997
139,hard,explanation,EPC,hidden_an,-1.0
139,hard,prediction,EPC,visible,0.1250000000000009
139,hard,prediction,EPC,hidden,-0.35999999999999943
139,hard,prediction,EPC,hidden_an,-0.16999999999999926
138,hard,control,CPE,visible,-0.00999999999999912
138,hard,control,CPE,hidden,0.16500000000000092
138,hard,control,CPE,hidden_an,0.120000000000001
138,hard,explanation,CPE,visible,-0.17499999999999927
138,hard,explanation,CPE,hidden,0.15500000000000114
138,hard,explanation,CPE,hidden_an,1.0000000000000018
138,hard,prediction,CPE,visible,0.15000000000000102
138,hard,prediction,CPE,hidden,0.3300000000000012
138,hard,prediction,CPE,hidden_an,1.0000000000000018
141,hard,control,CPE,visible,0.15500000000000114
141,hard,control,CPE,hidden,0.4700000000000013
141,hard,control,CPE,hidden_an,1.0000000000000018
141,hard,explanation,CPE,visible,-0.3549999999999994
141,hard,explanation,CPE,hidden,-0.17999999999999927
141,hard,explanation,CPE,hidden_an,-0.26999999999999935
141,hard,prediction,CPE,visible,0.09500000000000108
141,hard,prediction,CPE,hidden,-0.2049999999999993
141,hard,prediction,CPE,hidden_an,0.03500000000000103
144,hard,control,PCE,visible,-0.06499999999999917
144,hard,control,PCE,hidden,-1.0
144,hard,control,PCE,hidden_an,-1.0
144,hard,explanation,PCE,visible,0.3300000000000012
144,hard,explanation,PCE,hidden,0.09500000000000108
144,hard,explanation,PCE,hidden_an,-1.0
144,hard,prediction,PCE,visible,0.22000000000000108
144,hard,prediction,PCE,hidden,0.19000000000000106
144,hard,prediction,PCE,hidden_an,1.0000000000000018
140,hard,control,ECP,visible,0.40500000000000114
140,hard,control,ECP,hidden,0.4500000000000013
140,hard,control,ECP,hidden_an,1.0000000000000018
140,hard,explanation,ECP,visible,0.15000000000000102
140,hard,explanation,ECP,hidden,0.17000000000000104
140,hard,explanation,ECP,hidden_an,0.17500000000000115
140,hard,prediction,ECP,visible,0.42500000000000115
140,hard,prediction,ECP,hidden,-0.03499999999999914
140,hard,prediction,ECP,hidden_an,-0.06999999999999917
142,hard,control,PCE,visible,0.3550000000000013
142,hard,control,PCE,hidden,-0.12499999999999922
142,hard,control,PCE,hidden_an,0.09500000000000108
142,hard,explanation,PCE,visible,-0.049999999999999156
142,hard,explanation,PCE,hidden,-0.4649999999999995
142,hard,explanation,PCE,hidden_an,-1.0
142,hard,prediction,PCE,visible,0.4450000000000012
142,hard,prediction,PCE,hidden,8.881784197001252e-16
142,hard,prediction,PCE,hidden_an,-0.03499999999999914
143,hard,control,CPE,visible,0.18500000000000094
143,hard,control,CPE,hidden,0.7200000000000015
143,hard,control,CPE,hidden_an,1.0000000000000018
143,hard,explanation,CPE,visible,-0.049999999999999156
143,hard,explanation,CPE,hidden,-0.18499999999999928
143,hard,explanation,CPE,hidden_an,-0.2149999999999993
143,hard,prediction,CPE,visible,-0.11499999999999921
143,hard,prediction,CPE,hidden,0.17000000000000104
143,hard,prediction,CPE,hidden_an,0.08500000000000085
147,hard,control,EPC,visible,0.005000000000000782
147,hard,control,EPC,hidden,0.18000000000000105
147,hard,control,EPC,hidden_an,0.27500000000000124
147,hard,explanation,EPC,visible,-0.14999999999999925
147,hard,explanation,EPC,hidden,0.16500000000000092
147,hard,explanation,EPC,hidden_an,0.21000000000000107
147,hard,prediction,EPC,visible,-0.05499999999999916
147,hard,prediction,EPC,hidden,1.0000000000000018
147,hard,prediction,EPC,hidden_an,1.0000000000000018
145,hard,control,PCE,visible,0.43000000000000127
145,hard,control,PCE,hidden,1.0000000000000018
145,hard,control,PCE,hidden_an,1.0000000000000018
145,hard,explanation,PCE,visible,0.15500000000000114
145,hard,explanation,PCE,hidden,-0.2149999999999993
145,hard,explanation,PCE,hidden_an,-0.08499999999999919
145,hard,prediction,PCE,visible,0.3650000000000011
145,hard,prediction,PCE,hidden,0.2350000000000012
145,hard,prediction,PCE,hidden_an,0.1450000000000009
146,hard,control,EPC,visible,0.15000000000000102
146,hard,control,EPC,hidden,-0.3449999999999994
146,hard,control,EPC,hidden_an,-0.1999999999999993
146,hard,explanation,EPC,visible,-0.13499999999999923
146,hard,explanation,EPC,hidden,-0.2149999999999993
146,hard,explanation,EPC,hidden_an,0.08500000000000085
146,hard,prediction,EPC,visible,-0.08499999999999919
146,hard,prediction,EPC,hidden,1.0000000000000018
146,hard,prediction,EPC,hidden_an,1.0000000000000018
148,hard,control,CEP,visible,0.21000000000000107
148,hard,control,CEP,hidden,0.08000000000000096
148,hard,control,CEP,hidden_an,-0.0999999999999992
148,hard,explanation,CEP,visible,1.0000000000000018
148,hard,explanation,CEP,hidden,0.265000000000001
148,hard,explanation,CEP,hidden_an,1.0000000000000018
148,hard,prediction,CEP,visible,0.020000000000000906
148,hard,prediction,CEP,hidden,-0.12499999999999922
148,hard,prediction,CEP,hidden_an,-0.04499999999999915
149,hard,control,PCE,visible,0.41500000000000137
149,hard,control,PCE,hidden,1.0000000000000018
149,hard,control,PCE,hidden_an,1.0000000000000018
149,hard,explanation,PCE,visible,-0.15499999999999925
149,hard,explanation,PCE,hidden,0.5500000000000014
149,hard,explanation,PCE,hidden_an,1.0000000000000018
149,hard,prediction,PCE,visible,-1.0
149,hard,prediction,PCE,hidden,0.05000000000000093
149,hard,prediction,PCE,hidden_an,0.17500000000000115
150,hard,control,PCE,visible,0.4850000000000012
150,hard,control,PCE,hidden,0.4800000000000013
150,hard,control,PCE,hidden_an,0.6450000000000014
150,hard,explanation,PCE,visible,-0.05499999999999916
150,hard,explanation,PCE,hidden,0.40000000000000124
150,hard,explanation,PCE,hidden_an,1.0000000000000018
150,hard,prediction,PCE,visible,-0.049999999999999156
150,hard,prediction,PCE,hidden,0.005000000000000782
