participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an
90,21.0,easy,prediction,Experiment 1 (no preview),19,visible,3.0,b,3.0,b,,1.0,3.0,3.0,3,1.0,254.50600002383,2.702410550210788e-05,0.9999189276834937,2.3975513634298378,1.0,,,,
90,21.0,easy,prediction,Experiment 1 (no preview),20,visible,2.0,a,3.0,a,,3.0,1.0,1.0,3,0.0,457.2069999999949,0.25,0.25,0.0,1.0,,,,
91,21.0,easy,prediction,Experiment 1 (no preview),1,visible,3.0,a,1.0,b,,3.0,0.0,0.0,0,1.0,3464.4179999970074,0.25,0.25,0.0,,,,,
91,21.0,easy,prediction,Experiment 1 (no preview),2,hidden,3.0,a,,b,,2.0,1.0,2.0,2,1.0,1517.8010000029751,0.4375,0.1875,0.6257058997644128,1.0,0.25,0.25,0.0,
91,21.0,easy,prediction,Experiment 1 (no preview),3,hidden,3.0,a,,a,,2.0,1.0,2.0,1,0.0,2570.799000002968,0.250244140625,0.0004723072052001953,1.2487483166239408,0.0,0.00033283233642578125,0.00033283233642578125,0.0,
91,21.0,easy,prediction,Experiment 1 (no preview),4,hidden,1.0,b,,a,,2.0,1.0,2.0,2,1.0,2277.340000002994,0.25,0.1875,0.1967102942460543,1.0,0.99951171875,0.00014281272888183594,2.396024173718763,1.0
91,21.0,easy,prediction,Experiment 1 (no preview),5,visible,2.0,a,3.0,a,,0.0,3.0,0.0,0,1.0,2224.334999997024,0.24999999999999994,0.00024975024975024975,1.2502685795741957,1.0,,,,
91,21.0,easy,prediction,Experiment 1 (no preview),6,hidden,2.0,a,,b,,1.0,3.0,3.0,3,1.0,5037.680999994045,0.1002197265625,0.1002197265625,0.0,,0.00033283233642578125,0.00033283233642578125,0.0,
91,21.0,easy,prediction,Experiment 1 (no preview),7,visible,1.0,a,0.0,a,,2.0,0.0,2.0,2,1.0,2688.0860000000102,0.999571673329526,0.00014277555682467162,2.3960790717905933,1.0,,,,
91,21.0,easy,prediction,Experiment 1 (no preview),8,visible,1.0,b,0.0,b,,2.0,1.0,2.0,2,1.0,1531.6279999940307,0.9990013315579229,0.0003328894806924102,2.3936636137210456,1.0,,,,
