participant_id,task,condition,predicted_accuracy,fsm_number,fsm_type,mm_accuracy,count_nan,learning_condition
250,prediction,hidden,0.5299640517645717,22.0,hard,0.5,0.0,Experiment 2 (test preview)
250,prediction,hidden_an,0.569546223939229,22.0,hard,0.5,4.0,Experiment 2 (test preview)
250,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
250,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
251,prediction,visible,0.5597136492671929,22.0,hard,0.6,0.0,Experiment 2 (test preview)
251,prediction,hidden,0.8320183851339245,22.0,hard,0.7,0.0,Experiment 2 (test preview)
251,prediction,hidden_an,0.9873828393206613,22.0,hard,1.0,4.0,Experiment 2 (test preview)
251,prediction,hidden_normative_subset,0.5399148845555657,22.0,hard,,,Experiment 2 (test preview)
251,prediction,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
252,prediction,visible,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
252,prediction,hidden,0.6726070170677604,22.0,hard,0.6,0.0,Experiment 2 (test preview)
252,prediction,hidden_an,0.8021838885585818,22.0,hard,0.8571428571428571,3.0,Experiment 2 (test preview)
252,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
252,prediction,hidden_an_subset,0.617747874769249,22.0,hard,,,Experiment 2 (test preview)
253,prediction,visible,0.6456563062257954,22.0,hard,0.6,0.0,Experiment 2 (test preview)
253,prediction,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
253,prediction,hidden_an,0.5,22.0,hard,0.42857142857142855,3.0,Experiment 2 (test preview)
253,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
253,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
254,prediction,visible,0.6813537337890255,22.0,hard,0.7,0.0,Experiment 2 (test preview)
254,prediction,hidden,0.5299640517645717,22.0,hard,0.5,0.0,Experiment 2 (test preview)
254,prediction,hidden_an,0.6813537337890255,22.0,hard,0.6666666666666666,4.0,Experiment 2 (test preview)
254,prediction,hidden_normative_subset,0.6899744811276124,22.0,hard,,,Experiment 2 (test preview)
254,prediction,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
255,prediction,visible,0.5597136492671929,22.0,hard,0.5,0.0,Experiment 2 (test preview)
255,prediction,hidden,0.6726070170677604,22.0,hard,0.6,0.0,Experiment 2 (test preview)
255,prediction,hidden_an,0.5,22.0,hard,0.42857142857142855,3.0,Experiment 2 (test preview)
255,prediction,hidden_normative_subset,0.8928319295134718,22.0,hard,,,Experiment 2 (test preview)
255,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
256,prediction,visible,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
256,prediction,hidden,0.5890404340586651,22.0,hard,0.3333333333333333,1.0,Experiment 2 (test preview)
256,prediction,hidden_an,0.5,22.0,hard,0.5,2.0,Experiment 2 (test preview)
256,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
256,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
257,prediction,visible,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
257,prediction,hidden,0.598687660112452,22.0,hard,0.5555555555555556,1.0,Experiment 2 (test preview)
257,prediction,hidden_an,0.5,22.0,hard,0.3333333333333333,4.0,Experiment 2 (test preview)
257,prediction,hidden_normative_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
257,prediction,hidden_an_subset,0.569546223939229,22.0,hard,,,Experiment 2 (test preview)
258,prediction,visible,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
258,prediction,hidden,0.7824497764231125,22.0,hard,0.5,0.0,Experiment 2 (test preview)
258,prediction,hidden_an,0.7957596977159082,22.0,hard,0.8333333333333334,4.0,Experiment 2 (test preview)
258,prediction,hidden_normative_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
258,prediction,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
259,prediction,visible,0.8084546514385326,22.0,hard,0.8,0.0,Experiment 2 (test preview)
259,prediction,hidden,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
259,prediction,hidden_an,0.5,22.0,hard,0.2857142857142857,3.0,Experiment 2 (test preview)
259,prediction,hidden_normative_subset,0.5890404340586651,22.0,hard,,,Experiment 2 (test preview)
259,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
260,prediction,visible,0.6637386974043527,22.0,hard,0.5,0.0,Experiment 2 (test preview)
260,prediction,hidden,0.8084546514385326,22.0,hard,0.6,0.0,Experiment 2 (test preview)
260,prediction,hidden_an,0.8375349374193038,22.0,hard,,5.0,Experiment 2 (test preview)
260,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
260,prediction,hidden_an_subset,0.6456563062257954,22.0,hard,,,Experiment 2 (test preview)
261,prediction,visible,0.6082590307465144,22.0,hard,0.6,0.0,Experiment 2 (test preview)
261,prediction,hidden,0.5,22.0,hard,0.375,2.0,Experiment 2 (test preview)
261,prediction,hidden_an,0.6456563062257954,22.0,hard,,6.0,Experiment 2 (test preview)
261,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
261,prediction,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
262,prediction,visible,0.6364525402815663,22.0,hard,0.6,0.0,Experiment 2 (test preview)
262,prediction,hidden,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
262,prediction,hidden_an,0.5,22.0,hard,0.25,2.0,Experiment 2 (test preview)
262,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
262,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
263,prediction,visible,0.5099986668799654,22.0,hard,0.5,0.0,Experiment 2 (test preview)
263,prediction,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
263,prediction,hidden_an,0.5199893401555817,22.0,hard,0.5714285714285714,3.0,Experiment 2 (test preview)
263,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
263,prediction,hidden_an_subset,0.5890404340586651,22.0,hard,,,Experiment 2 (test preview)
264,prediction,visible,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
264,prediction,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
264,prediction,hidden_an,0.5,22.0,hard,0.16666666666666666,4.0,Experiment 2 (test preview)
264,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
264,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
265,prediction,visible,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
265,prediction,hidden,0.7755640142690734,22.0,hard,0.5,0.0,Experiment 2 (test preview)
265,prediction,hidden_an,0.7539887164489482,22.0,hard,,5.0,Experiment 2 (test preview)
265,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
265,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
266,prediction,visible,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
266,prediction,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
266,prediction,hidden_an,0.549833997312478,22.0,hard,0.5,4.0,Experiment 2 (test preview)
266,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
266,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
267,prediction,visible,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
267,prediction,hidden,0.6456563062257954,22.0,hard,0.6,0.0,Experiment 2 (test preview)
267,prediction,hidden_an,0.5299640517645717,22.0,hard,0.42857142857142855,3.0,Experiment 2 (test preview)
267,prediction,hidden_normative_subset,0.8429045311145472,22.0,hard,,,Experiment 2 (test preview)
267,prediction,hidden_an_subset,0.6456563062257954,22.0,hard,,,Experiment 2 (test preview)
268,prediction,visible,0.7068222210935675,22.0,hard,0.7,0.0,Experiment 2 (test preview)
268,prediction,hidden,0.8084546514385326,22.0,hard,0.8,0.0,Experiment 2 (test preview)
268,prediction,hidden_an,0.7891817065222528,22.0,hard,0.8,0.0,Experiment 2 (test preview)
268,prediction,hidden_normative_subset,0.8429045311145472,22.0,hard,,,Experiment 2 (test preview)
268,prediction,hidden_an_subset,0.7957596977159082,22.0,hard,,,Experiment 2 (test preview)
269,prediction,visible,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
269,prediction,hidden,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
269,prediction,hidden_an,0.5,22.0,hard,0.42857142857142855,3.0,Experiment 2 (test preview)
269,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
269,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
270,prediction,visible,0.6547534606063191,22.0,hard,0.6,0.0,Experiment 2 (test preview)
270,prediction,hidden,0.7613327148429104,22.0,hard,0.7,0.0,Experiment 2 (test preview)
270,prediction,hidden_an,0.7068222210935675,22.0,hard,0.75,2.0,Experiment 2 (test preview)
270,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
270,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
271,prediction,visible,0.598687660112452,22.0,hard,0.6,0.0,Experiment 2 (test preview)
271,prediction,hidden,0.5299640517645717,22.0,hard,0.5,0.0,Experiment 2 (test preview)
271,prediction,hidden_an,0.5399148845555657,22.0,hard,0.5,2.0,Experiment 2 (test preview)
271,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
271,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
272,prediction,visible,0.5299640517645717,22.0,hard,0.5,0.0,Experiment 2 (test preview)
272,prediction,hidden,0.9105199406664385,22.0,hard,0.8,0.0,Experiment 2 (test preview)
272,prediction,hidden_an,0.9873828393206613,22.0,hard,1.0,2.0,Experiment 2 (test preview)
272,prediction,hidden_normative_subset,0.8084546514385326,22.0,hard,,,Experiment 2 (test preview)
272,prediction,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
273,prediction,visible,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
273,prediction,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
273,prediction,hidden_an,0.5,22.0,hard,0.3333333333333333,4.0,Experiment 2 (test preview)
273,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
273,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
274,prediction,visible,0.5890404340586651,22.0,hard,0.6,0.0,Experiment 2 (test preview)
274,prediction,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
274,prediction,hidden_an,0.6547534606063191,22.0,hard,0.7142857142857143,3.0,Experiment 2 (test preview)
274,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
274,prediction,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
275,prediction,visible,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
275,prediction,hidden,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
275,prediction,hidden_an,0.6456563062257954,22.0,hard,,5.0,Experiment 2 (test preview)
275,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
275,prediction,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
276,prediction,visible,0.617747874769249,22.0,hard,0.6,0.0,Experiment 2 (test preview)
276,prediction,hidden,0.5,22.0,hard,0.3333333333333333,1.0,Experiment 2 (test preview)
276,prediction,hidden_an,0.5299640517645717,22.0,hard,0.5714285714285714,3.0,Experiment 2 (test preview)
276,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
276,prediction,hidden_an_subset,0.5299640517645717,22.0,hard,,,Experiment 2 (test preview)
277,prediction,visible,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
277,prediction,hidden,0.9137258055040833,22.0,hard,0.9,0.0,Experiment 2 (test preview)
277,prediction,hidden_an,0.7539887164489482,22.0,hard,0.7142857142857143,3.0,Experiment 2 (test preview)
277,prediction,hidden_normative_subset,0.8145725807070178,22.0,hard,,,Experiment 2 (test preview)
277,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
278,prediction,visible,0.598687660112452,22.0,hard,0.6,0.0,Experiment 2 (test preview)
278,prediction,hidden,0.5793242521487494,22.0,hard,0.5,0.0,Experiment 2 (test preview)
278,prediction,hidden_an,0.569546223939229,22.0,hard,,5.0,Experiment 2 (test preview)
278,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
278,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
279,prediction,visible,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
279,prediction,hidden,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
279,prediction,hidden_an,0.5,22.0,hard,0.25,2.0,Experiment 2 (test preview)
279,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
279,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
280,prediction,visible,0.569546223939229,22.0,hard,0.5,0.0,Experiment 2 (test preview)
280,prediction,hidden,0.826353352980995,22.0,hard,0.7,0.0,Experiment 2 (test preview)
280,prediction,hidden_an,0.9873828393206613,22.0,hard,1.0,4.0,Experiment 2 (test preview)
280,prediction,hidden_normative_subset,0.5099986668799654,22.0,hard,,,Experiment 2 (test preview)
280,prediction,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
281,prediction,visible,0.6456563062257954,22.0,hard,0.5,0.0,Experiment 2 (test preview)
281,prediction,hidden,0.6364525402815663,22.0,hard,0.6,0.0,Experiment 2 (test preview)
281,prediction,hidden_an,0.5597136492671929,22.0,hard,0.625,2.0,Experiment 2 (test preview)
281,prediction,hidden_normative_subset,0.549833997312478,22.0,hard,,,Experiment 2 (test preview)
281,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
282,prediction,visible,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
282,prediction,hidden,0.5597136492671929,22.0,hard,0.6,0.0,Experiment 2 (test preview)
282,prediction,hidden_an,0.7891817065222528,22.0,hard,0.6666666666666666,4.0,Experiment 2 (test preview)
282,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
282,prediction,hidden_an_subset,0.9037844582893072,22.0,hard,,,Experiment 2 (test preview)
283,prediction,visible,0.569546223939229,22.0,hard,0.6,0.0,Experiment 2 (test preview)
283,prediction,hidden,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
283,prediction,hidden_an,0.5,22.0,hard,0.5,2.0,Experiment 2 (test preview)
283,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
283,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
284,control,visible,0.7150421057009898,22.0,hard,0.6,0.0,Experiment 2 (test preview)
284,control,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
284,control,hidden_an,0.5,22.0,hard,0.3333333333333333,1.0,Experiment 2 (test preview)
284,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
284,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
285,control,visible,0.5399148845555657,22.0,hard,0.5,0.0,Experiment 2 (test preview)
285,control,hidden,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
285,control,hidden_an,0.5,22.0,hard,0.5555555555555556,1.0,Experiment 2 (test preview)
285,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
285,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
286,control,visible,0.7891817065222528,22.0,hard,0.7,0.0,Experiment 2 (test preview)
286,control,hidden,0.6456563062257954,22.0,hard,0.6,0.0,Experiment 2 (test preview)
286,control,hidden_an,0.7539887164489482,22.0,hard,0.5555555555555556,1.0,Experiment 2 (test preview)
286,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
286,control,hidden_an_subset,0.6364525402815663,22.0,hard,,,Experiment 2 (test preview)
287,control,visible,0.6813537337890255,22.0,hard,0.7,0.0,Experiment 2 (test preview)
287,control,hidden,0.5597136492671929,22.0,hard,0.5,0.0,Experiment 2 (test preview)
287,control,hidden_an,0.5299640517645717,22.0,hard,0.6666666666666666,1.0,Experiment 2 (test preview)
287,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
287,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
288,control,visible,0.7231218051243898,22.0,hard,0.7,0.0,Experiment 2 (test preview)
288,control,hidden,0.549833997312478,22.0,hard,0.5,0.0,Experiment 2 (test preview)
288,control,hidden_an,0.617747874769249,22.0,hard,0.625,2.0,Experiment 2 (test preview)
288,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
288,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
289,control,visible,0.738850006084249,22.0,hard,0.7,0.0,Experiment 2 (test preview)
289,control,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
289,control,hidden_an,0.5,22.0,hard,0.6666666666666666,1.0,Experiment 2 (test preview)
289,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
289,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
290,control,visible,0.9873828393206613,22.0,hard,1.0,0.0,Experiment 2 (test preview)
290,control,hidden,0.9255320548339719,22.0,hard,0.9,0.0,Experiment 2 (test preview)
290,control,hidden_an,0.8629487074245403,22.0,hard,0.8,0.0,Experiment 2 (test preview)
290,control,hidden_normative_subset,0.8084546514385326,22.0,hard,,,Experiment 2 (test preview)
290,control,hidden_an_subset,0.549833997312478,22.0,hard,,,Experiment 2 (test preview)
291,control,visible,0.8429045311145472,22.0,hard,0.8,0.0,Experiment 2 (test preview)
291,control,hidden,0.9593009464285335,22.0,hard,0.9,0.0,Experiment 2 (test preview)
291,control,hidden_an,0.9002495108803149,22.0,hard,0.7777777777777778,1.0,Experiment 2 (test preview)
291,control,hidden_normative_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
291,control,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
292,control,visible,0.6984652160025387,22.0,hard,0.7,0.0,Experiment 2 (test preview)
292,control,hidden,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
292,control,hidden_an,0.5299640517645717,22.0,hard,0.4444444444444444,1.0,Experiment 2 (test preview)
292,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
292,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
293,control,visible,0.9873828393206613,22.0,hard,0.9,0.0,Experiment 2 (test preview)
293,control,hidden,0.9227277978633401,22.0,hard,0.8,0.0,Experiment 2 (test preview)
293,control,hidden_an,0.8629487074245403,22.0,hard,0.75,2.0,Experiment 2 (test preview)
293,control,hidden_normative_subset,0.8320183851339245,22.0,hard,,,Experiment 2 (test preview)
293,control,hidden_an_subset,0.7464939833376623,22.0,hard,,,Experiment 2 (test preview)
294,control,visible,0.731058578630005,22.0,hard,0.7,0.0,Experiment 2 (test preview)
294,control,hidden,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
294,control,hidden_an,0.5,22.0,hard,0.2222222222222222,1.0,Experiment 2 (test preview)
294,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
294,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
295,control,visible,0.9404756340234984,22.0,hard,0.9,0.0,Experiment 2 (test preview)
295,control,hidden,0.549833997312478,22.0,hard,0.6,0.0,Experiment 2 (test preview)
295,control,hidden_an,0.5299640517645717,22.0,hard,0.6666666666666666,1.0,Experiment 2 (test preview)
295,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
295,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
296,control,visible,0.5793242521487494,22.0,hard,0.6,0.0,Experiment 2 (test preview)
296,control,hidden,0.549833997312478,22.0,hard,0.5,0.0,Experiment 2 (test preview)
296,control,hidden_an,0.6637386974043527,22.0,hard,0.5555555555555556,1.0,Experiment 2 (test preview)
296,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
296,control,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
297,control,visible,0.5597136492671929,22.0,hard,0.5,0.0,Experiment 2 (test preview)
297,control,hidden,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
297,control,hidden_an,0.6637386974043527,22.0,hard,0.5,2.0,Experiment 2 (test preview)
297,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
297,control,hidden_an_subset,0.7539887164489482,22.0,hard,,,Experiment 2 (test preview)
298,control,visible,0.5597136492671929,22.0,hard,0.6,0.0,Experiment 2 (test preview)
298,control,hidden,0.6637386974043527,22.0,hard,0.6,0.0,Experiment 2 (test preview)
298,control,hidden_an,0.569546223939229,22.0,hard,0.5,2.0,Experiment 2 (test preview)
298,control,hidden_normative_subset,0.7068222210935675,22.0,hard,,,Experiment 2 (test preview)
298,control,hidden_an_subset,0.598687660112452,22.0,hard,,,Experiment 2 (test preview)
299,control,visible,0.5099986668799654,22.0,hard,0.6,0.0,Experiment 2 (test preview)
299,control,hidden,0.5890404340586651,22.0,hard,0.6,0.0,Experiment 2 (test preview)
299,control,hidden_an,0.5399148845555657,22.0,hard,0.5,4.0,Experiment 2 (test preview)
299,control,hidden_normative_subset,0.8145725807070178,22.0,hard,,,Experiment 2 (test preview)
299,control,hidden_an_subset,0.6984652160025387,22.0,hard,,,Experiment 2 (test preview)
300,control,visible,0.731058578630005,22.0,hard,0.7,0.0,Experiment 2 (test preview)
300,control,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
300,control,hidden_an,0.5,22.0,hard,0.4444444444444444,1.0,Experiment 2 (test preview)
300,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
300,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
301,control,visible,0.7755640142690734,22.0,hard,0.7,0.0,Experiment 2 (test preview)
301,control,hidden,0.6899744811276124,22.0,hard,0.7,0.0,Experiment 2 (test preview)
301,control,hidden_an,0.6899744811276124,22.0,hard,0.75,2.0,Experiment 2 (test preview)
301,control,hidden_normative_subset,0.731058578630005,22.0,hard,,,Experiment 2 (test preview)
301,control,hidden_an_subset,0.7755640142690734,22.0,hard,,,Experiment 2 (test preview)
302,control,visible,0.7464939833376623,22.0,hard,0.7,0.0,Experiment 2 (test preview)
302,control,hidden,0.6813537337890255,22.0,hard,0.7,0.0,Experiment 2 (test preview)
302,control,hidden_an,0.6456563062257954,22.0,hard,0.7777777777777778,1.0,Experiment 2 (test preview)
302,control,hidden_normative_subset,0.569546223939229,22.0,hard,,,Experiment 2 (test preview)
302,control,hidden_an_subset,0.549833997312478,22.0,hard,,,Experiment 2 (test preview)
303,control,visible,0.6726070170677604,22.0,hard,0.6,0.0,Experiment 2 (test preview)
303,control,hidden,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
303,control,hidden_an,0.6456563062257954,22.0,hard,0.375,2.0,Experiment 2 (test preview)
303,control,hidden_normative_subset,0.5099986668799654,22.0,hard,,,Experiment 2 (test preview)
303,control,hidden_an_subset,0.7539887164489482,22.0,hard,,,Experiment 2 (test preview)
304,control,visible,0.738850006084249,22.0,hard,0.7,0.0,Experiment 2 (test preview)
304,control,hidden,0.8532096601986175,22.0,hard,0.8,0.0,Experiment 2 (test preview)
304,control,hidden_an,0.9873828393206613,22.0,hard,0.625,2.0,Experiment 2 (test preview)
304,control,hidden_normative_subset,0.7824497764231125,22.0,hard,,,Experiment 2 (test preview)
304,control,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
305,control,visible,0.7068222210935675,22.0,hard,0.7,0.0,Experiment 2 (test preview)
305,control,hidden,0.5399148845555657,22.0,hard,0.5,0.0,Experiment 2 (test preview)
305,control,hidden_an,0.5,22.0,hard,0.5555555555555556,1.0,Experiment 2 (test preview)
305,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
305,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
306,control,visible,0.8629487074245403,22.0,hard,0.9,0.0,Experiment 2 (test preview)
306,control,hidden,0.6082590307465144,22.0,hard,0.7,0.0,Experiment 2 (test preview)
306,control,hidden_an,0.6547534606063191,22.0,hard,0.6666666666666666,1.0,Experiment 2 (test preview)
306,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
306,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
307,control,visible,0.6899744811276124,22.0,hard,0.6,0.0,Experiment 2 (test preview)
307,control,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
307,control,hidden_an,0.6899744811276124,22.0,hard,0.5,2.0,Experiment 2 (test preview)
307,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
307,control,hidden_an_subset,0.8084546514385326,22.0,hard,,,Experiment 2 (test preview)
308,control,visible,0.6456563062257954,22.0,hard,0.6,0.0,Experiment 2 (test preview)
308,control,hidden,0.9873828393206613,22.0,hard,0.9,0.0,Experiment 2 (test preview)
308,control,hidden_an,0.9873828393206613,22.0,hard,0.8888888888888888,1.0,Experiment 2 (test preview)
308,control,hidden_normative_subset,0.9840151516577974,22.0,hard,,,Experiment 2 (test preview)
308,control,hidden_an_subset,0.9805449154318069,22.0,hard,,,Experiment 2 (test preview)
309,control,visible,0.731058578630005,22.0,hard,0.7,0.0,Experiment 2 (test preview)
309,control,hidden,0.826353352980995,22.0,hard,0.7,0.0,Experiment 2 (test preview)
309,control,hidden_an,0.9873828393206613,22.0,hard,0.875,2.0,Experiment 2 (test preview)
309,control,hidden_normative_subset,0.7539887164489482,22.0,hard,,,Experiment 2 (test preview)
309,control,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
310,control,visible,0.9227277978633401,22.0,hard,0.9,0.0,Experiment 2 (test preview)
310,control,hidden,0.8205384805926732,22.0,hard,0.8,0.0,Experiment 2 (test preview)
310,control,hidden_an,0.8965995485417504,22.0,hard,0.875,2.0,Experiment 2 (test preview)
310,control,hidden_normative_subset,0.9105199406664385,22.0,hard,,,Experiment 2 (test preview)
310,control,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
311,control,visible,0.617747874769249,22.0,hard,0.6,0.0,Experiment 2 (test preview)
311,control,hidden,0.8320183851339245,22.0,hard,0.7,0.0,Experiment 2 (test preview)
311,control,hidden_an,0.9873828393206613,22.0,hard,0.8888888888888888,1.0,Experiment 2 (test preview)
311,control,hidden_normative_subset,0.7613327148429104,22.0,hard,,,Experiment 2 (test preview)
311,control,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
312,control,visible,0.738850006084249,22.0,hard,0.7,0.0,Experiment 2 (test preview)
312,control,hidden,0.9333919644249092,22.0,hard,0.9,0.0,Experiment 2 (test preview)
312,control,hidden_an,0.8375349374193038,22.0,hard,0.6666666666666666,4.0,Experiment 2 (test preview)
