participant_id,fsm_type,trial_number,trial_type,trial_id,state_1,response_1,state_2,state_3,option_1,option_2,control_correct,response,response_correct,option_1_p,option_2_p,experiment,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an,task,response_2,prediction_correct,explanation_1_decrease,explanation_2_decrease,explanation_correct
1_95,easy,4,hidden,easy_p_hid_2ab03,2,a,,,0,3,,3,True,0.0,0.4,1,0.0006623268127441406,0.400390625,1.6036174267594954,1.0,0.000995635986328125,0.000995635986328125,0.0,,prediction,b,3.0,,,
1_95,easy,5,visible,easy_p_vis_2b2a13,2,b,2.0,,1,3,,3,True,0.0,0.4,1,9.996001599360256e-05,0.3999400239904038,1.6083188523277088,1.0,,,,,prediction,a,3.0,,,
1_95,easy,6,hidden,easy_p_hid_2aa31,2,a,,,3,1,,1,True,0.0,0.24,1,0.00018656253814697266,0.2398681640625,1.2215237164053372,1.0,0.00011104345321655273,0.00011104345321655273,0.0,,prediction,a,1.0,,,
1_95,easy,7,visible,easy_p_vis_2a3a03,2,a,3.0,,0,3,,3,False,0.4,0.0,1,0.39988009592326135,0.00019984012789768185,1.607201668390613,0.0,,,,,prediction,a,0.0,,,
1_95,easy,8,hidden,easy_p_hid_3ab21,3,a,,,2,1,,1,False,0.4,0.0,1,0.548828125,0.1502685546875,0.9526332910696746,0.0,0.25,0.25,0.0,,prediction,b,2.0,,,
1_95,easy,9,visible,easy_p_vis_3a1b30,3,a,1.0,,3,0,,0,True,0.0,1.0,1,0.25,0.25,0.0,1.0,,,,,prediction,b,0.0,,,
1_95,easy,10,hidden,easy_p_hid_3ba31,3,b,,,3,1,,3,False,0.0,0.6,1,0.00023984909057617188,0.599609375,1.9429563384636446,0.0,0.00019979476928710938,0.599609375,1.943356003131281,0.0,prediction,a,1.0,,,
1_95,easy,11,visible,easy_p_vis_1a0a20,1,a,0.0,,2,0,,0,False,1.0,0.0,1,0.9996668147490004,0.00011106175033318526,2.3964823300095106,0.0,,,,,prediction,a,2.0,,,
1_95,easy,12,visible,easy_p_vis_1b0b21,1,b,0.0,,2,1,,2,True,1.0,0.0,1,0.9970119521912352,0.0009960159362549803,2.3852642856712984,1.0,,,,,prediction,b,2.0,,,
1_95,easy,13,hidden,easy_p_hid_0ba30,0,b,,,3,0,,0,True,0.4,0.6,1,0.398681640625,0.599609375,0.33855424616244867,1.0,0.39990234375,0.60009765625,0.33680706739528893,1.0,prediction,a,0.0,,,
1_95,easy,14,hidden,easy_p_hid_2ab13,2,a,,,1,3,,1,False,0.0,0.4,1,0.0006623268127441406,0.400390625,1.6036174267594954,0.0,0.000995635986328125,0.000995635986328125,0.0,,prediction,b,3.0,,,
1_95,easy,15,hidden,easy_p_hid_3aa21,3,a,,,2,1,,1,False,0.4,0.0,1,0.39990234375,0.0003638267517089844,1.6056109158267429,0.0,0.00033283233642578125,0.00033283233642578125,0.0,,prediction,a,2.0,,,
1_95,easy,16,visible,easy_p_vis_3b3a13,3,b,3.0,,1,3,,1,True,0.6,0.0,1,0.5997202238209431,0.00019984012789768185,1.9435139817746387,1.0,,,,,prediction,a,1.0,,,
1_95,easy,17,visible,easy_p_vis_3a1a01,3,a,1.0,,0,1,,0,True,1.0,0.0,1,0.9990013315579229,0.0003328894806924102,2.3936636137210456,1.0,,,,,prediction,a,0.0,,,
1_95,easy,18,visible,easy_p_vis_3b3b13,3,b,3.0,,1,3,,3,True,0.0,1.0,1,9.996001599360256e-05,0.9997001199520191,2.3966235165134493,1.0,,,,,prediction,b,3.0,,,
1_95,easy,19,visible,easy_p_vis_2a3a31,2,a,3.0,,3,1,,1,True,0.0,0.6,1,0.00019984012789768185,0.5997202238209431,1.9435139817746385,1.0,,,,,prediction,a,1.0,,,
1_95,easy,20,hidden,easy_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.6,1,0.0001665353775024414,0.599609375,1.9436879889700773,1.0,9.995698928833008e-05,0.60009765625,1.945050577597867,1.0,prediction,a,0.0,,,
1_96,easy,1,visible,easy_p_vis_0b2b23,0,b,2.0,,2,3,,2,True,1.0,0.0,1,0.9997273718647764,9.087604507451837e-05,2.3967390505427746,1.0,,,,,prediction,b,2.0,,,
1_96,easy,2,hidden,easy_p_hid_2aa31,2,a,,,3,1,,1,True,0.0,0.24,1,0.00018274784088134766,0.2498779296875,1.2505883247369698,1.0,0.00011104345321655273,0.00011104345321655273,0.0,,prediction,a,1.0,,,
1_96,easy,3,visible,easy_p_vis_2b2a13,2,b,2.0,,1,3,,3,True,0.0,0.4,1,8.330556481172943e-05,0.4166111296234588,1.641287529578295,1.0,,,,,prediction,a,3.0,,,
1_96,easy,4,hidden,easy_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.6,1,0.0001499652862548828,0.5830078125,1.9198375825177172,1.0,8.33272933959961e-05,0.5830078125,1.9205031860690605,1.0,prediction,a,0.0,,,
1_96,easy,5,visible,easy_p_vis_1a0a20,1,a,0.0,,2,0,,0,False,1.0,0.0,1,0.9996668147490004,0.00011106175033318526,2.3964823300095106,0.0,,,,,prediction,a,2.0,,,
1_96,easy,6,visible,easy_p_vis_3a1b30,3,a,1.0,,3,0,,0,True,0.0,1.0,1,0.25,0.25,0.0,0.0,,,,,prediction,b,0.0,,,
1_96,easy,7,hidden,easy_p_hid_2ba13,2,b,,,1,3,,1,False,0.0,0.4,1,0.00013780593872070312,0.41650390625,1.6405355547317242,0.0,8.33272933959961e-05,0.41650390625,1.6410797395117191,0.0,prediction,a,3.0,,,
1_96,easy,8,hidden,easy_p_hid_3aa21,3,a,,,2,1,,2,True,0.4,0.0,1,0.39990234375,0.0003139972686767578,1.606107527590395,1.0,0.0002498626708984375,0.0002498626708984375,0.0,,prediction,a,2.0,,,
1_96,easy,9,visible,easy_p_vis_3b3b13,3,b,3.0,,1,3,,3,True,0.0,1.0,1,0.25,0.25,0.0,0.0,,,,,prediction,b,3.0,,,
1_96,easy,10,visible,easy_p_vis_3b3a13,3,b,3.0,,1,3,,1,True,0.6,0.0,1,0.5997202238209431,0.00019984012789768185,1.9435139817746387,1.0,,,,,prediction,a,1.0,,,
1_96,easy,11,hidden,easy_p_hid_2ab13,2,a,,,1,3,,3,True,0.0,0.4,1,0.10430908203125,0.10430908203125,0.0,,0.0002498626708984375,0.0002498626708984375,0.0,,prediction,b,3.0,,,
1_96,easy,12,hidden,easy_p_hid_0ba30,0,b,,,3,0,,0,True,0.4,0.6,1,0.416259765625,0.5830078125,0.27989623745074,1.0,0.41650390625,0.5830078125,0.2794234465573413,1.0,prediction,a,0.0,,,
1_96,easy,13,hidden,easy_p_hid_2ab03,2,a,,,0,3,,0,False,0.0,0.4,1,0.10430908203125,0.10430908203125,0.0,,0.0002498626708984375,0.0002498626708984375,0.0,,prediction,b,3.0,,,
1_96,easy,14,visible,easy_p_vis_2a3a31,2,a,3.0,,3,1,,1,True,0.0,0.6,1,0.00019984012789768185,0.5997202238209431,1.9435139817746385,1.0,,,,,prediction,a,1.0,,,
1_96,easy,15,visible,easy_p_vis_3a1a01,3,a,1.0,,0,1,,1,False,1.0,0.0,1,0.999250749250749,0.00024975024975024975,2.3947195147531963,0.0,,,,,prediction,a,0.0,,,
1_96,easy,16,visible,easy_p_vis_2a3a03,2,a,3.0,,0,3,,3,False,0.4,0.0,1,0.39988009592326135,0.00019984012789768185,1.607201668390613,0.0,,,,,prediction,a,0.0,,,
1_96,easy,17,hidden,easy_p_hid_1ba21,1,b,,,2,1,,2,True,1.0,0.0,1,0.25,0.1500244140625,0.33637458513927415,1.0,0.99951171875,0.00011104345321655273,2.396341463747904,1.0,prediction,a,2.0,,,
1_96,easy,18,hidden,easy_p_hid_3ab21,3,a,,,2,1,,1,False,0.4,0.0,1,0.5498046875,0.1500244140625,0.9551132676228751,0.0,0.25,0.25,0.0,,prediction,b,2.0,,,
1_96,easy,19,hidden,easy_p_hid_3ba31,3,b,,,3,1,,3,False,0.0,0.6,1,0.10430908203125,0.1500244140625,0.2019246141217448,0.0,0.00011104345321655273,0.00011104345321655273,0.0,,prediction,a,1.0,,,
1_96,easy,20,visible,easy_p_vis_1b0b21,1,b,0.0,,2,1,,2,True,1.0,0.0,1,0.9992507492507492,0.0002497502497502498,2.3947195147531968,1.0,,,,,prediction,b,2.0,,,
1_97,hard,1,visible,hard_p_vis_0a3b21,0,a,3.0,,2,1,,1,False,0.6,0.0,1,0.4998750624687657,0.00012493753123438286,1.7903026228341514,0.0,,,,,prediction,b,2.0,,,
1_97,hard,2,hidden,hard_p_hid_1aa32,1,a,,,3,2,,2,False,0.4,0.0,1,0.332275390625,0.0007343292236328125,1.4565762159153743,0.0,0.0001665353775024414,0.0001665353775024414,0.0,,prediction,a,3.0,,,
1_97,hard,3,hidden,hard_p_hid_2bb13,2,b,,,1,3,,1,False,0.36,0.64,1,0.357177734375,0.642578125,0.485055853229376,0.0,0.5712890625,0.428466796875,0.23921985967457812,1.0,prediction,b,3.0,,,
1_97,hard,4,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,0,False,0.6,0.0,1,0.571245002855511,0.00014277555682467162,1.90253727797734,0.0,,,,,prediction,b,1.0,,,
1_97,hard,5,hidden,hard_p_hid_2aa23,2,a,,,2,3,,2,True,1.0,0.0,1,0.9990234375,0.00028514862060546875,2.3941596659625457,1.0,0.99951171875,0.00014281272888183594,2.396024173718763,1.0,prediction,a,2.0,,,
1_97,hard,6,hidden,hard_p_hid_3ab23,3,a,,,2,3,,2,False,0.0,0.4,1,0.0002808570861816406,0.250244140625,1.2506556357711482,0.0,0.00012493133544921875,0.00012493133544921875,0.0,,prediction,b,3.0,,,
1_97,hard,7,hidden,hard_p_hid_3aa03,3,a,,,0,3,,0,False,0.0,0.4,1,0.0005016326904296875,0.2493896484375,1.2460137975365353,0.0,0.00014281272888183594,0.00014281272888183594,0.0,,prediction,a,3.0,,,
1_97,hard,8,visible,hard_p_vis_2a2b03,2,a,2.0,,0,3,,3,False,0.4,0.0,1,0.3749375312343829,0.00012493753123438286,1.556764500714693,0.0,,,,,prediction,b,0.0,,,
1_97,hard,9,visible,hard_p_vis_1b3b30,1,b,3.0,,3,0,,3,True,0.4,0.0,1,0.4998750624687657,0.00012493753123438286,1.7903026228341514,1.0,,,,,prediction,b,3.0,,,
1_97,hard,10,hidden,hard_p_hid_0aa10,0,a,,,1,0,,1,False,0.0,0.4,1,0.0009140968322753906,0.2496337890625,1.242616661222115,0.0,0.0002498626708984375,0.25,1.2502674581640687,0.0,prediction,a,0.0,,,
1_97,hard,11,visible,hard_p_vis_2b1a31,2,b,1.0,,3,1,,1,True,0.0,0.6,1,0.00016655562958027982,0.6663890739506995,2.0348556134444395,1.0,,,,,prediction,a,1.0,,,
1_97,hard,12,hidden,hard_p_hid_1ba30,1,b,,,3,0,,0,True,0.0,0.4,1,0.0003445148468017578,0.297607421875,1.3768557277686095,1.0,0.0001665353775024414,0.333251953125,1.4644852820648673,1.0,prediction,a,0.0,,,
1_97,hard,13,hidden,hard_p_hid_2ab12,2,a,,,1,2,,1,True,0.6,0.0,1,0.62451171875,0.00019633769989013672,1.9783662984966597,1.0,0.625,0.00012493133544921875,1.979752935254659,1.0,prediction,b,1.0,,,
1_97,hard,14,hidden,hard_p_hid_3bb13,3,b,,,1,3,,3,False,0.36,0.16,1,0.3125,0.25,0.16430305129127634,0.0,0.625,0.00012493133544921875,1.979752935254659,0.0,prediction,b,1.0,,,
1_97,hard,15,hidden,hard_p_hid_1ba32,1,b,,,3,2,,2,True,0.0,0.24,1,0.0003445148468017578,0.3212890625,1.434709793810525,1.0,0.0001665353775024414,0.0001665353775024414,0.0,,prediction,a,2.0,,,
1_97,hard,16,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,0,False,1.0,0.0,1,0.9970119521912352,0.0009960159362549803,2.3852642856712984,0.0,,,,,prediction,a,3.0,,,
1_97,hard,17,visible,hard_p_vis_3a0b30,3,a,0.0,,3,0,,0,False,1.0,0.0,1,0.9992507492507492,0.0002497502497502498,2.3947195147531968,0.0,,,,,prediction,b,3.0,,,
1_97,hard,18,visible,hard_p_vis_0b3a21,0,b,3.0,,2,1,,1,False,0.6,0.0,1,0.7495004995004994,0.00024975024975024975,2.136983954196075,0.0,,,,,prediction,a,2.0,,,
1_97,hard,19,visible,hard_p_vis_0a3a30,0,a,3.0,,3,0,,3,False,0.0,0.4,1,0.00024975024975024975,0.24999999999999994,1.2502685795741957,0.0,,,,,prediction,a,0.0,,,
1_97,hard,20,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,1,False,0.0,1.0,1,0.00014277555682467162,0.999571673329526,2.3960790717905933,0.0,,,,,prediction,a,2.0,,,
2_1,hard,1,hidden,hard_p_hid_1aa32,1,a,,,3,2,,3,True,0.4,0.0,2,0.66552734375,0.0008320808410644531,2.0271083672626515,1.0,0.9990234375,0.0002498626708984375,2.394511584062472,1.0,prediction,a,3.0,,,
2_1,hard,2,hidden,hard_p_hid_3ab23,3,a,,,2,3,,3,True,0.0,0.4,2,0.0002894401550292969,0.333251953125,1.4632590298406443,1.0,0.00012493133544921875,0.00012493133544921875,0.0,,prediction,b,3.0,,,
2_1,hard,3,hidden,hard_p_hid_1ba30,1,b,,,3,0,,0,True,0.0,0.4,2,0.00040411949157714844,0.5234375,1.8260452823097928,1.0,0.00033283233642578125,0.666015625,2.0327095849612355,1.0,prediction,a,0.0,,,
2_1,hard,4,visible,hard_p_vis_0a3b21,0,a,3.0,,2,1,,2,True,0.6,0.0,2,0.571245002855511,0.00014277555682467162,1.90253727797734,1.0,,,,,prediction,b,2.0,,,
2_1,hard,5,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,2,True,0.0,1.0,2,0.00016655562958027982,0.9995003331112592,2.395776756177686,1.0,,,,,prediction,a,2.0,,,
2_1,hard,6,hidden,hard_p_hid_3bb13,3,b,,,1,3,,1,True,0.36,0.16,2,0.357177734375,0.183837890625,0.4766689632375386,1.0,0.625,0.00012493133544921875,1.979752935254659,1.0,prediction,b,1.0,,,
2_1,hard,7,hidden,hard_p_hid_2aa23,2,a,,,2,3,,2,True,1.0,0.0,2,0.9990234375,0.0003330707550048828,2.393681921364273,1.0,0.99951171875,0.0001665353775024414,2.3957873135926055,1.0,prediction,a,2.0,,,
2_1,hard,8,visible,hard_p_vis_2b1a31,2,b,1.0,,3,1,,1,True,0.0,0.6,2,0.0003328894806924102,0.3332223701731025,1.4627576008684884,1.0,,,,,prediction,a,1.0,,,
2_1,hard,9,visible,hard_p_vis_0a3a30,0,a,3.0,,3,0,,3,False,0.0,0.4,2,0.00016655562958027982,0.3332778147901399,1.4645447700752117,0.0,,,,,prediction,a,0.0,,,
2_1,hard,10,hidden,hard_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.4,2,0.0002498626708984375,0.333251953125,1.4636537403446401,1.0,0.0001665353775024414,0.333251953125,1.4644852820648673,1.0,prediction,a,0.0,,,
2_1,hard,11,visible,hard_p_vis_3a0b30,3,a,0.0,,3,0,,3,True,1.0,0.0,2,0.9990013315579227,0.00033288948069241014,2.3936636137210456,1.0,,,,,prediction,b,3.0,,,
2_1,hard,12,hidden,hard_p_hid_3aa03,3,a,,,0,3,,0,False,0.0,0.4,2,0.00036072731018066406,0.333251953125,1.4625484681795071,0.0,0.0001665353775024414,0.0001665353775024414,0.0,,prediction,a,3.0,,,
2_1,hard,13,visible,hard_p_vis_0b3a21,0,b,3.0,,2,1,,2,True,0.6,0.0,2,0.6663890739506995,0.00016655562958027982,2.03485561344444,1.0,,,,,prediction,a,2.0,,,
2_1,hard,14,hidden,hard_p_hid_2ab12,2,a,,,1,2,,1,True,0.6,0.0,2,0.62451171875,0.0002200603485107422,1.9781295648864121,1.0,0.625,0.00012493133544921875,1.979752935254659,1.0,prediction,b,1.0,,,
2_1,hard,15,visible,hard_p_vis_1b3b30,1,b,3.0,,3,0,,3,True,0.4,0.0,2,0.42846944603083953,0.00014277555682467162,1.6633880677375703,1.0,,,,,prediction,b,3.0,,,
2_1,hard,16,hidden,hard_p_hid_2bb13,2,b,,,1,3,,3,True,0.36,0.64,2,0.357177734375,0.64208984375,0.4843980882908411,1.0,0.5712890625,0.428466796875,0.23921985967457812,0.0,prediction,b,3.0,,,
2_1,hard,17,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,1,True,0.6,0.0,2,0.571245002855511,0.00014277555682467162,1.90253727797734,1.0,,,,,prediction,b,1.0,,,
2_1,hard,18,visible,hard_p_vis_2a2b03,2,a,2.0,,0,3,,3,False,0.4,0.0,2,0.3749375312343829,0.00012493753123438286,1.556764500714693,0.0,,,,,prediction,b,0.0,,,
2_1,hard,19,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,3,True,1.0,0.0,2,0.9992507492507492,0.0002497502497502498,2.3947195147531968,1.0,,,,,prediction,a,3.0,,,
2_1,hard,20,hidden,hard_p_hid_1ba32,1,b,,,3,2,,2,True,0.0,0.24,2,0.00040411949157714844,0.285888671875,1.3463456758251782,1.0,0.00033283233642578125,0.00033283233642578125,0.0,,prediction,a,2.0,,,
2_2,hard,1,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,1,True,,,2,0.0003027456869797073,0.2667610426665044,1.296517456751161,1.0,0.00019984012789768188,0.00014277555682467162,0.0005696698370561387,0.0,explanation,b,,0.24,0.0,1.0
2_2,hard,2,hidden,hard_e_hid_3aa3,3,a,,3.0,,,,1,True,,,2,0.0004042144176796583,0.3332493294229134,1.462109198162923,1.0,0.0003328894806924102,0.00012493753123438286,0.0020747708099496083,0.0,explanation,a,,0.4,0.0,1.0
2_2,hard,3,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,2,0.24985427422864187,0.00019016145234870545,1.2504467137035191,1.0,,,,,explanation,b,,0.0,0.24,2.0
2_2,hard,4,visible,hard_e_vis_1b3a2,1,b,3.0,2.0,,,,1,True,,,2,9.51440710951884e-05,0.22842950653754548,1.1882010485593524,1.0,,,,,explanation,a,,0.24,0.0,1.0
2_2,hard,5,hidden,hard_e_hid_2ab1,2,a,,1.0,,,,2,True,,,2,0.37488446966482986,0.0005228570706700283,1.5526864175141304,1.0,0.5997202238209433,0.0003328894806924102,1.9421870226036604,1.0,explanation,b,,0.24,0.6,2.0
2_2,hard,6,hidden,hard_e_hid_1aa0,1,a,,0.0,,,,1,False,,,2,0.39023307305622495,0.0002747203252441936,1.5869673147384342,0.0,0.42846944603083953,0.00019984012789768188,1.6628183979005142,0.0,explanation,a,,-0.16,0.24,2.0
2_2,hard,7,visible,hard_e_vis_0a3a0,0,a,3.0,0.0,,,,1,False,,,2,0.33302810613769973,0.00014266858213174603,1.4642067810845076,0.0,,,,,explanation,a,,0.0,0.4,2.0
2_2,hard,8,hidden,hard_e_hid_3ba2,3,b,,2.0,,,,1,False,,,2,0.66591782306171,0.24483246405228942,0.7980161957460287,0.0,0.9990013315579229,0.00012493753123438286,2.395738384530995,0.0,explanation,a,,0.24,0.6,2.0
2_2,hard,9,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,2,True,,,2,0.3332493294229134,0.0004042144176796583,1.462109198162923,1.0,0.00012493753123438286,0.0003328894806924102,0.0020747708099495233,0.0,explanation,b,,-0.24,0.16,2.0
2_2,hard,10,visible,hard_e_vis_2b1b1,2,b,1.0,1.0,,,,1,True,,,2,0.00019964055386848982,0.35692107187411437,1.5173460653736421,1.0,,,,,explanation,b,,0.36,0.0,1.0
2_2,hard,11,hidden,hard_e_hid_2ba1,2,b,,1.0,,,,2,False,,,2,0.0005228570706700283,0.37488446966482986,1.5526864175141304,0.0,0.0003328894806924102,0.5997202238209433,1.9421870226036604,0.0,explanation,a,,0.36,0.0,1.0
2_2,hard,12,visible,hard_e_vis_3b2a2,3,b,2.0,2.0,,,,1,False,,,2,0.6657235722124,7.136994038674554e-05,2.0349376019956678,0.0,,,,,explanation,a,,0.0,0.6,2.0
2_2,hard,13,visible,hard_e_vis_1a0a3,1,a,0.0,3.0,,,,2,False,,,2,0.00019969039753212417,0.42814841497736983,1.662212234379447,0.0,,,,,explanation,a,,0.4,0.0,1.0
2_2,hard,14,visible,hard_e_vis_3a2b1,3,a,2.0,1.0,,,,1,False,,,2,0.35692107187411437,0.00022183391276654448,1.5171245984969233,0.0,,,,,explanation,b,,0.0,0.36,2.0
2_2,hard,15,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,2,False,,,2,0.00019016145234870545,0.3747127485417963,1.5556398864621166,0.0,,,,,explanation,a,,0.36,0.0,1.0
2_2,hard,16,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,2,False,,,2,0.0007332016719171883,0.3747458793735994,1.5503042159431881,0.0,0.00012493753123438286,0.00014277555682467162,0.00017814180191502894,0.0,explanation,b,,0.64,0.24,1.0
2_2,hard,17,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,2,True,,,2,0.3331352620032745,0.0002364216095073781,1.4635184508789079,1.0,0.3332778147901399,0.00014277555682467162,1.4647822035759526,1.0,explanation,a,,0.0,0.4,2.0
2_2,hard,18,visible,hard_e_vis_3a0b3,3,a,0.0,3.0,,,,1,True,,,2,0.00014266858213174603,0.33302810613769973,1.4642067810845079,1.0,,,,,explanation,b,,0.4,0.0,1.0
2_2,hard,19,hidden,hard_e_hid_1ba2,1,b,,2.0,,,,2,False,,,2,0.0004263472169995193,0.22854942958143076,1.1852627018616786,0.0,0.00014277555682467162,0.00019984012789768188,0.0005696698370560573,0.0,explanation,a,,0.24,0.0,1.0
2_2,hard,20,visible,hard_e_vis_0b3b3,0,b,3.0,3.0,,,,1,False,,,2,0.42814841497736983,0.00016643083765002485,1.6625442222422908,0.0,,,,,explanation,b,,0.0,0.4,2.0
2_3,hard,1,visible,hard_c_vis_0b3,0,b,3.0,3.0,a,b,b,b,True,0.0,0.4,2,0.00016655562958027982,0.2856938892061679,1.348209664919845,1.0,,,,,control,,,,,
2_3,hard,2,visible,hard_c_vis_2a2,2,a,2.0,2.0,a,b,a,a,True,1.0,0.0,2,0.999571673329526,0.00016655562958027982,2.3958416382898524,1.0,,,,,control,,,,,
2_3,hard,3,visible,hard_c_vis_3a2,3,a,2.0,2.0,a,b,a,a,True,1.0,0.0,2,0.999571673329526,0.00016655562958027982,2.3958416382898524,1.0,,,,,control,,,,,
2_3,hard,4,visible,hard_c_vis_1b3,1,b,1.0,3.0,a,b,b,a,False,0.0,0.4,2,0.00019984012789768185,0.49983344437041977,1.789485430844661,0.0,,,,,control,,,,,
2_3,hard,5,hidden,hard_c_hid_33-aa-ba,3,,,3.0,aa,ba,aa,ba,False,0.4,0.0,2,0.33312331123407096,0.0002922257229938563,1.462934289185418,0.0,0.00014277555682467162,0.00014277555682467162,0.0,,control,,,,,
2_3,hard,6,hidden,hard_c_hid_31-ba-bb,3,,,1.0,ba,bb,bb,bb,True,0.0,0.36,2,0.0002351896557026008,0.4759277011779705,1.7484628128642876,1.0,0.00014277555682467162,0.6663890739506995,2.0350930469451805,1.0,control,,,,,
2_3,hard,7,visible,hard_c_vis_0a0,0,a,3.0,0.0,a,b,a,b,False,0.4,0.0,2,0.3332778147901399,0.00014277555682467162,1.4647822035759526,0.0,,,,,control,,,,,
2_3,hard,8,visible,hard_c_vis_1a0,1,a,1.0,0.0,a,b,a,b,False,0.4,0.0,2,0.39988009592326135,0.00016655562958027982,1.6075339047269281,0.0,,,,,control,,,,,
2_3,hard,9,hidden,hard_c_hid_21-ba-ab,2,,,1.0,ba,ab,ab,ab,True,0.36,0.6,2,0.39973029231987506,0.666175073649094,0.4273421617782522,1.0,0.5997202238209431,0.6663890739506995,0.09100939533348576,1.0,control,,,,,
2_3,hard,10,hidden,hard_c_hid_12-ab-ba,1,,,2.0,ab,ba,ba,ba,True,0.0,0.24,2,0.0003757259013880286,0.3333499587897151,1.462625216348297,1.0,0.00016655562958027982,0.00019984012789768185,0.00033223633631522526,1.0,control,,,,,
2_3,hard,11,visible,hard_c_vis_2a1,2,a,2.0,1.0,a,b,b,b,True,0.0,0.6,2,0.00014277555682467162,0.6663890739506995,2.0350930469451805,1.0,,,,,control,,,,,
2_3,hard,12,hidden,hard_c_hid_03-aa-ab,0,,,3.0,aa,ab,ab,ab,True,0.0,0.4,2,0.0004160795301913515,0.28585420880255635,1.3461372515990804,1.0,0.00016655562958027982,0.2856938892061679,1.348209664919845,1.0,control,,,,,
2_3,hard,13,visible,hard_c_vis_2b0,2,b,1.0,0.0,a,b,a,a,True,0.4,0.0,2,0.39988009592326135,0.00016655562958027982,1.6075339047269281,1.0,,,,,control,,,,,
2_3,hard,14,hidden,hard_c_hid_10-aa-bb,1,,,0.0,aa,bb,aa,bb,False,0.24,0.0,2,0.23998268159588415,0.00021017881323652426,1.2216249113764048,0.0,0.39988009592326135,0.00016655562958027982,1.6075339047269281,0.0,control,,,,,
2_3,hard,15,hidden,hard_c_hid_23-ba-ab,2,,,3.0,ba,ab,ba,ab,False,0.4,0.0,2,0.3331613289363181,0.0004212713631961807,1.461736191774338,0.0,0.00019984012789768185,0.00016655562958027982,0.0003322363363151725,0.0,control,,,,,
2_3,hard,16,visible,hard_c_vis_3b1,3,b,2.0,1.0,a,b,b,b,True,0.0,0.6,2,0.00014277555682467162,0.6663890739506995,2.0350930469451805,1.0,,,,,control,,,,,
2_3,hard,17,hidden,hard_c_hid_00-aa-bb,0,,,0.0,aa,bb,aa,aa,True,0.4,0.0,2,0.33312807432494496,0.00025374391009695473,1.4633290567015358,1.0,0.3332778147901399,0.00014277555682467162,1.4647822035759526,1.0,control,,,,,
2_3,hard,18,hidden,hard_c_hid_13-ab-ba,1,,,3.0,ab,ba,ab,ab,True,0.64,0.0,2,0.6992980998097258,0.00034959147118569897,2.0750739631165955,1.0,0.49983344437041977,0.00019984012789768185,1.789485430844661,1.0,control,,,,,
2_3,hard,19,visible,hard_c_vis_2a0,2,a,2.0,0.0,a,b,b,b,True,0.0,0.4,2,0.00014277555682467162,0.3332778147901399,1.4647822035759526,1.0,,,,,control,,,,,
2_3,hard,20,hidden,hard_c_hid_13-aa-ba,1,,,3.0,aa,ba,aa,ba,False,0.4,0.0,2,0.39970039544479546,0.00034959147118569897,1.6053487055197,0.0,0.00019984012789768185,0.00019984012789768185,0.0,,control,,,,,
2_4,easy,1,hidden,easy_c_hid_23-aa-ab,2,,,3.0,aa,ab,ab,aa,False,0.0,0.4,2,0.00021477767128859305,0.3633228241606316,1.5311083960059058,0.0,0.00014277555682467162,0.00014277555682467162,0.0,,control,,,,,
2_4,easy,2,hidden,easy_c_hid_02-aa-bb,0,,,2.0,aa,bb,bb,aa,False,0.0,1.0,2,0.0002337293876473778,0.9993398307372607,2.3949603721048667,0.0,9.087604507451837e-05,0.9996251874062968,2.396646128234232,0.0,control,,,,,
2_4,easy,3,visible,easy_c_vis_2b2,2,b,2.0,2.0,a,b,b,b,True,0.0,1.0,2,9.087604507451837e-05,0.9996251874062968,2.396646128234232,1.0,,,,,control,,,,,
2_4,easy,4,hidden,easy_c_hid_00-aa-ab,0,,,0.0,aa,ab,aa,aa,True,0.6,0.0,2,0.6361287434160817,0.0002675849018799763,1.9935625652546622,1.0,0.636223191566703,0.00012493753123438283,1.9951145406887911,1.0,control,,,,,
2_4,easy,5,visible,easy_c_vis_2a1,2,a,3.0,1.0,a,b,a,a,True,0.6,0.0,2,0.7495004995004994,0.00033288948069241014,2.136154976814832,1.0,,,,,control,,,,,
2_4,easy,6,hidden,easy_c_hid_21-ab-aa,2,,,1.0,ab,aa,aa,aa,True,0.0,0.24,2,0.00021191569543727604,0.27260561223798696,1.3132334197245792,1.0,0.00014277555682467162,0.00014277555682467162,0.0,,control,,,,,
